master_key,source_id,trade_name,active_ingredient,strength,dosage_form,package_shape,manufacturer_ar,source,source_uri
XRDF-12128,12128,BALCAINE-5 % GEL,LIDOCAINE,5 %,جل,FOR /40/G.GEL IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12128
XRDF-12129,12129,AUGMAFAM-1000 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB. ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12129
XRDF-1213,1213,TYMPANIL EAR DROPS,PHENAZONE+BENZOCAINE,54 MG+14 MG/ML.,قطرة أذن,FOR /10/ML.EAR DROP IN PLASTIC BOTTLE,معمل الشهباء لصناعة الادوية البشرية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1213
XRDF-12130,12130,BALCINNARZINE-25 TAB.,CINNARIZINE,25 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12130
XRDF-12131,12131,AUGMAFAM-1000 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12131
XRDF-12132,12132,BALCINNARZINE-25 TAB.,CINNARIZINE,25 MG/TAB.,أقراص,FOR /30/TAB.BLISTER (P.V.D.C.),شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12132
XRDF-12133,12133,AUGMAFAM-156 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/CHEW.TAB.,أقراص للمضغ,FOR /6/CHEW.TAB. ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12133
XRDF-12134,12134,BALCINNARZINE-25 TAB.,CINNARIZINE,25 MG/TAB.,أقراص,FOR /60/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12134
XRDF-12135,12135,AUGMAFAM-156 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/CHEW.TAB.,أقراص للمضغ,FOR /10/CHEW.TAB.ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12135
XRDF-12136,12136,BALCINNARZINE-75 TAB.,CINNARIZINE,75 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12136
XRDF-12137,12137,AUGMAFAM-156 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/CHEW.TAB.,أقراص للمضغ,FOR /14/CHEW.TAB.ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12137
XRDF-12138,12138,BALCOMB CREAM,NEOMYCIN+TRIAMCINOLONE ACETONIDE+GRAMICIDIN+NYSTATIN,0.25G.+0.1G.+0.025G.,كريم,FOR /20/G.CREAM IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12138
XRDF-12139,12139,AUGMAFAM156 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/5ML.,معلق جاف,FOR /100/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12139
XRDF-1214,1214,VALISONE CREAM,BETAMETHASONE,0.1 %,كريم,FOR /15/G.CREAM IN ALU.TUBE,شركة أوبري للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1214
XRDF-12140,12140,BALCOMB CREAM,NEOMYCIN+TRIAMCINOLONE ACETONIDE+GRAMICIDIN+NYSTATIN,0.25G.+0.1G.+0.025G.,كريم,FOR /40/G.CREAM IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12140
XRDF-12141,12141,AUGMAFAM156 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12141
XRDF-12142,12142,BAL-COMB OINT.,NEOMYCIN+TRIAMCINOLONE ACETONIDE+GRAMICIDIN+NYSTATIN,غير محدد,مرهم,FOR /20/G.OINT.IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12142
XRDF-12143,12143,AUGMAFAM-228 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12143
XRDF-12144,12144,BAL-COMB OINT.,NEOMYCIN+TRIAMCINOLONE ACETONIDE+GRAMICIDIN+NYSTATIN,غير محدد,مرهم,FOR /40/G.OINT.IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12144
XRDF-12145,12145,AUGMAFAM-228 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/5ML.,معلق جاف,FOR /100/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12145
XRDF-12146,12146,BALDIAZID TAB.,TRIAMTERINE+HYDROCHLORTHIAZIDE,50 MG+25 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12146
XRDF-12147,12147,AUGMAFAM-228 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/CHEW.TAB.,أقراص للمضغ,FOR /10/CHEW.TAB.BLISTER (ALU.ALU.),افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12147
XRDF-12148,12148,BALDOL-10 TAB.,HALOPERIDOL,10 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12148
XRDF-12149,12149,AUGMAFAM-228 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/CHEW.TAB.,أقراص للمضغ,FOR /6/CHEW.TAB. ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12149
XRDF-1215,1215,TYMPANIL PLUS,PHENAZONE+BENZOCAINE+PHENYLEPHRINE HCL,50MG+50MG+1.25MG/ML.,قطرة أذن,FOR /15/ML.DROPS IN PLASTIC BOTTLE,معمل الشهباء لصناعة الادوية البشرية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1215
XRDF-12150,12150,BALDOL-10 TAB.,HALOPERIDOL,10 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12150
XRDF-12151,12151,AUGMAFAM-228 CHEW.TAB.,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/CHEW.TAB.,أقراص للمضغ,FOR /14/CHEW.TAB.ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12151
XRDF-12152,12152,BALDOL-2 TAB.,HALOPERIDOL,2 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12152
XRDF-12153,12153,AUGMAFAM-312 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,250 MG+62.5 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12153
XRDF-12154,12154,BALDOL-2 TAB.,HALOPERIDOL,2 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12154
XRDF-12155,12155,AUGMAFAM-312 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,250 MG+62.5 MG/5ML.,معلق جاف,FOR /100/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12155
XRDF-12156,12156,BALDOL-20 TAB.,HALOPERIDOL,20 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12156
XRDF-12157,12157,AUGMAFAM-457 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,400 MG+57 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12157
XRDF-12158,12158,BALDOL-20 TAB.,HALOPERIDOL,20 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12158
XRDF-12159,12159,AUGMAFAM-457 DRY SYRUP,AMOXICILLIN+CLAVULANIC ACID,400 MG+57 MG/5ML.,معلق جاف,FOR /100/ML.SUSP.IN GLASS BOTTLE,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12159
XRDF-1216,1216,VALISONE OINT.,BETAMETHASONE,0.1 %,مرهم,FOR /15/G.OINT.IN ALU.TUBE,شركة أوبري للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1216
XRDF-12160,12160,BALDOL-5 TAB.,HALOPERIDOL,5 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12160
XRDF-12161,12161,AUGMAFAM-625 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,500MG+125MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.ALU.ALU.,افاميا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12161
XRDF-12162,12162,BALDOL-5 TAB.,HALOPERIDOL,5 MG/TAB.,أقراص,FOR /30/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12162
XRDF-12163,12163,AUGMATEX-1000,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /6/CTD TAB.BLISTER.IN ALU FOILL,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12163
XRDF-12164,12164,BALERGOT-C SUPP.,ERGOTAMINE TARTRATE+CAFFINE,2 MG+100 MG/SUPP.,تحاميل,FOR /10/SUPP.STRIP,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12164
XRDF-12165,12165,AUGMATEX-1000,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.BLISTER IN ALU.FOIL,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12165
XRDF-12166,12166,BALERGOT-C CTD TAB.,ERGOTAMINE TARTRATE+CAFFINE,1 MG+100 MG/CTD TAB.,أقراص للمضغ,FOR /20/CTD TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12166
XRDF-12167,12167,AUGMATEX-156,AMOXICILLIN+CLAVULANIC ACID,125 MG+31.25 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTLLE,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12167
XRDF-12168,12168,BALMALOX CHEW TAB.,AL-HYDROXIDE+MG-HYDROXIDE+SIMETHICONE,200MG+200MG+20MG/TAB,أقراص للمضغ,FOR /20/CHEW TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12168
XRDF-12169,12169,AUGMATEX-228,AMOXICILLIN+CLAVULANIC ACID,200 MG+28.5 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTLLE,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12169
XRDF-1217,1217,TYZANOL ADULT NASAL DROPS,TETRYZOLINE HCL,1 MG/ML.,قطرة انف,FOR /15/ML.NASAL DROPS IN PLASTIC BOTTLE,المختبرات الطبية الصيدلانية / ميديفارم /,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1217
XRDF-12170,12170,BALMALOX CHEW TAB.,AL-HYDROXIDE+MG-HYDROXIDE+SIMETHICONE,200MG+200MG+20MG/TAB,أقراص للمضغ,FOR /500/CHEW TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12170
XRDF-12171,12171,AUGMATEX-312,AMOXICILLIN+CLAVULANIC ACID,250 MG+62.5 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12171
XRDF-12172,12172,BALMICON CHEW.TAB.,DIMETHICONE,40 MG/CHEW.TAB.,أقراص للمضغ,FOR /20/CHEW.TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12172
XRDF-12173,12173,AUGMATEX-457,AMOXICILLIN+CLAVULANIC ACID,400 MG+57 MG/5ML.,معلق جاف,FOR /60/ML.SUSP.IN GLASS BOTTLE,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12173
XRDF-12174,12174,BALMICON CHEW.TAB.,DIMETHICONE,40 MG/CHEW.TAB.,أقراص للمضغ,FOR /30/CHEW.TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12174
XRDF-12175,12175,AUGMATEX-625,AMOXICILLIN+CLAVULANIC ACID,500MG+125MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.BLISTER IN ALU.FOIL,شركة ابن زهر للصناعات الصيدلانية المساهمة المغفلة الخاصة,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12175
XRDF-12176,12176,BALMISIL CREAM,TERBINAFINE HCL,1 %,كريم,FOR /15/G.CREAM IN ALU.TUBE,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12176
XRDF-12177,12177,AUGMENTA-1000 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /10/CTD TAB.ALU.ALU.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12177
XRDF-12178,12178,BALMISIL-125 TAB.,TERBINAFINE HCL,140.64 MG/TAB.,أقراص,FOR /20/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12178
XRDF-12179,12179,AUGMENTA-1000 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /6/CTD TAB.ALU.ALU.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12179
XRDF-1218,1218,VALISONE-C CREAM,BETAMETHASONE+CLIOQUINOL,0.1 %+3 %,كريم,FOR /15/G.CREAM IN ALU.TUBE,شركة أوبري للصناعات الدوائية المحدودة المسؤولية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/1218
XRDF-12180,12180,BALMISIL-125 TAB.,TERBINAFINE HCL,140.64 MG/TAB.,أقراص,FOR /10/TAB.BLISTER,شركة البلسم للصناعات الدوائية ومواد التجميل,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12180
XRDF-12181,12181,AUGMENTA-1000 CTD TAB.,AMOXICILLIN+CLAVULANIC ACID,875MG+125MG/CTD TAB.,أقراص ملبسة,FOR /14/CTD TAB.ALU.ALU.,مختبرات آسيا للصناعات الدوائية,SYRIA_MOH_XRDF,http://localhost:2020/dbo/moh_drugs/12181
